Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Midpoint (RA DEC),JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1727,jw01727150001_02201_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-7-17,Polygon 150.33758524999985 1.9244757839999995 150.36660231299996 1.9126216290000022 150.3549400299999 1.8834506239999982 150.3258635970002 1.8950164420000026,2023-04-14 07:15:25.761,2023-04-14 07:19:38.290,4.2088,2018 AK52,-,Main-belt Asteroid,-,-,18.9717,2.4761,1.7305,(150.35366  1.89819),(3.694537  11.84498),0.207,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,21.756,-,0.205,5.0,1.0667,941.33,7.4016,0.8704,0.2111,4.17,0.0,,True
1727,jw01727150001_02201_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-7-17,Polygon 150.333517034 1.9113699420000028 150.3625339390001 1.8995159459999993 150.35087190500005 1.8703448770000022 150.32179562800016 1.8819105380000023,2023-04-14 07:36:28.336,2023-04-14 07:40:40.865,4.2088,2018 AK52,-,Main-belt Asteroid,-,-,18.9755,2.4761,1.7306,(150.35402  1.89934),(3.710011  11.83962),0.207,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,21.757,-,0.2441,5.0,1.0611,1120.94,7.4935,0.8703,0.2506,2.08,0.0,,True
1727,jw01727150001_04201_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-7-17,Polygon 150.33758520699993 1.9244757689999987 150.36660227300004 1.9126216270000012 150.35494000400024 1.8834506180000015 150.32586356599978 1.8950164229999997,2023-04-14 07:50:04.207,2023-04-14 07:54:16.736,4.2088,2018 AK52,-,Main-belt Asteroid,-,-,18.978,2.476,1.7307,(150.35426  1.90009),(3.72001  11.83616),0.207,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,21.757,-,0.1629,5.0,1.059,748.07,7.4935,0.8703,0.1978,4.55,0.0,,True
1727,jw01727150001_04201_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,CWEBTILE-7-17,Polygon 150.33193844799976 1.9119103640000021 150.36095537600008 1.9000564020000017 150.34929337299994 1.8708853209999994 150.32021707400017 1.8824509470000017,2023-04-14 08:05:25.550,2023-04-14 08:09:38.079,4.2088,2018 AK52,-,Main-belt Asteroid,-,-,18.9808,2.476,1.7308,(150.35452  1.90093),(3.7313  11.83225),0.207,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2579,0.0123,21.757,-,0.2267,5.0,1.0632,1041.06,7.4016,0.8703,0.1893,2.22,0.0,,True
1751,jw01751015001_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,TAU042021SKY,Polygon 65.04685657400007 28.23079587600001 65.08236928099974 28.232400700000007 65.08447097699997 28.20104248399998 65.0490463860001 28.19915202300001,2023-02-13 17:10:06.377,2023-02-13 17:10:36.902,27.4734,2022 WJ22,-,Main-belt Asteroid,-,-,25.678,2.2329,1.7745,(65.06604  28.21741),(36.54359  1.660586),0.186,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.954,-,0.5323,5.0,1.0203,6245.12,Point,16.7502,0.084,0.0,0.0,,True
1751,jw01751015001_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,TAU042021SKY,Polygon 65.04655162599992 28.230874140000022 65.08206437000004 28.232478773000015 65.08416585199997 28.201120546000002 65.04874122299984 28.199230274999998,2023-02-13 17:39:31.303,2023-02-13 17:40:01.828,27.4734,2022 WJ22,-,Main-belt Asteroid,-,-,25.6793,2.233,1.7748,(65.07169  28.21764),(36.55863  1.661951),0.186,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.954,-,0.587,5.0,1.0209,6885.96,Point,16.7571,0.067,0.0,0.0,,True
1751,jw01751015001_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,TAU042021SKY,Polygon 65.04685816099979 28.230795590999975 65.08237088000004 28.232400194999993 65.08447232700026 28.201041966000016 65.04904772200017 28.199151723999986,2023-02-13 18:12:38.309,2023-02-13 18:13:08.834,27.4734,2022 WJ22,-,Main-belt Asteroid,-,-,25.6809,2.233,1.7751,(65.07805  28.21789),(36.57555  1.663485),0.186,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.954,-,0.5704,5.0,1.0217,6692.06,Point,16.7649,0.0275,0.0,0.0,,True
1764,jw01764020001_02101_00003_mirimage,image,science,MIRI/IMAGE,F560W,No,PSF-J1342+0928,Polygon 204.96955403999974 9.658373665000012 204.93989381900025 9.669641294 204.95111884699975 9.699047162000008 204.9808359220002 9.688067880000006,2023-01-29 07:13:49.450,2023-01-29 07:15:09.926,1.3413,2012 VG116,-,Main-belt Asteroid,-,-,20.1892,2.7415,2.2644,(204.95263  9.66579),(17.48077  6.636096),0.141,FASTR1,FULL,-32.0,4-POINT-SETS,1032 1024,MJy/sr,0.4496,0.0123,21.88,-,0.0075,5.0,0.9925,36.28,2.7384,0.418,0.151,0.0,0.0,,True
1764,jw01764020001_02101_00004_mirimage,image,science,MIRI/IMAGE,F560W,No,PSF-J1342+0928,Polygon 204.97011618500008 9.658753280000013 204.94045594699978 9.670020950000003 204.951681029 9.699426801999993 204.98139812199992 9.68844747899999,2023-01-29 07:16:30.410,2023-01-29 07:17:50.886,1.3413,2012 VG116,-,Main-belt Asteroid,-,-,20.1891,2.7415,2.2644,(204.95285  9.66588),(17.47923  6.636749),0.141,FASTR1,FULL,-32.0,4-POINT-SETS,1032 1024,MJy/sr,0.4496,0.0123,21.88,-,0.0077,5.0,1.0033,36.83,2.7384,0.418,0.148,0.0,18.28,,True
1802,jw01802013001_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0577610529998 -24.605105275000014 247.0914932309999 -24.611509515999995 247.08470008499987 -24.642310103999982 247.05095266500007 -24.636198542000027,2022-07-23 04:17:52.331,2022-07-23 04:22:38.160,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0875,3.051,2.2951,(247.08216  -24.63963),(-6.38515  -0.06235),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.3157,5.0,1.0213,1544.62,3.8355,0.5085,0.7009,0.0,0.0,,True
1802,jw01802013001_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05749085899978 -24.604972060000012 247.09122302199984 -24.611376206999974 247.08442998900017 -24.642176813 247.05068258399987 -24.636065346999985,2022-07-23 04:24:29.194,2022-07-23 04:29:15.023,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0884,3.051,2.2952,(247.08194  -24.63963),(-6.38125  -0.0628),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.2468,5.0,1.0266,1207.4,3.8492,0.5082,0.702,2.27,0.0,,True
1802,jw01802013001_02101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0577827220001 -24.60502855399998 247.09151491999978 -24.611432615999984 247.08472197600005 -24.642233239000014 247.05097453800016 -24.636121857000024,2022-07-23 04:31:03.242,2022-07-23 04:35:49.071,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0894,3.051,2.2952,(247.08173  -24.63964),(-6.37737  -0.06325),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.2493,5.0,1.0176,1219.82,3.8355,0.5079,0.7372,2.22,0.0,,True
1802,jw01802013001_02101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0574680810002 -24.60504910800001 247.0912002639999 -24.61145325900002 247.08440722099985 -24.642253864 247.0506597970002 -24.636142393999993,2022-07-23 04:37:34.538,2022-07-23 04:42:20.367,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0904,3.051,2.2953,(247.08152  -24.63964),(-6.37353  -0.06369),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.3111,5.0,1.0106,1521.96,3.8355,0.5076,0.7288,0.0,0.0,,True
1802,jw01802013001_02103_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0575962669999 -24.605878132000004 247.09132868199993 -24.612282249000007 247.0845356310003 -24.643082860999993 247.05078797600012 -24.636971424000002,2022-07-23 04:45:48.489,2022-07-23 04:50:34.318,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0917,3.051,2.2954,(247.08125  -24.63964),(-6.36867  -0.06424),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.258,5.0,1.0101,1262.43,3.8355,0.5072,0.7178,2.08,0.0,,True
1802,jw01802013001_02103_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05732697600024 -24.605745361000015 247.0910593419998 -24.61214953300001 247.08426623699998 -24.64295013400001 247.05051862999994 -24.636838642000026,2022-07-23 04:52:19.785,2022-07-23 04:57:05.614,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0926,3.051,2.2954,(247.08104  -24.63964),(-6.36482  -0.06469),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.3182,5.0,1.0125,1556.79,3.8355,0.5069,0.6882,0.0,0.0,,True
1802,jw01802013001_02103_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05761880400024 -24.605801870000015 247.0913512050001 -24.612205957000008 247.08455819099973 -24.643006575 247.05081054999985 -24.63689516800003,2022-07-23 04:58:53.896,2022-07-23 05:03:39.725,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0936,3.051,2.2955,(247.08083  -24.63964),(-6.36095  -0.06513),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.023,-,0.3148,5.0,1.0121,1540.21,3.8492,0.5066,0.6885,0.0,0.0,,True
1802,jw01802013001_02103_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05730425699986 -24.605822470000017 247.09103663800002 -24.612226662000026 247.0842435079998 -24.643027257999993 247.05049588400004 -24.636915746,2022-07-23 05:05:25.192,2022-07-23 05:10:11.021,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0946,3.051,2.2955,(247.08062  -24.63965),(-6.3571  -0.06557),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.2862,5.0,1.013,1400.33,3.8355,0.5063,0.706,0.0,0.0,,True
1802,jw01802013001_02105_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0565846169998 -24.605701167999975 247.0903169289998 -24.61210551900001 247.08352362999992 -24.642906083 247.049776074 -24.63679441199998,2022-07-23 05:13:36.327,2022-07-23 05:18:22.156,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0958,3.051,2.2956,(247.08035  -24.63965),(-6.35227  -0.06613),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.2479,5.0,1.0132,1213.05,3.5405,0.5059,0.713,2.27,0.0,,True
1802,jw01802013001_02105_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05631525300015 -24.60556839399998 247.09004751799986 -24.611972793000014 247.08325417399988 -24.64277334699999 247.04950666500022 -24.636661629000017,2022-07-23 05:20:10.439,2022-07-23 05:24:56.268,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0968,3.051,2.2956,(247.08014  -24.63965),(-6.3484  -0.06657),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.2424,5.0,1.0131,1185.71,3.8355,0.5056,0.7276,2.08,0.0,,True
1802,jw01802013001_02105_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05660719700003 -24.605624984999977 247.09033949100004 -24.612029323000005 247.08354621100003 -24.642829889000016 247.0497986730001 -24.636718231000007,2022-07-23 05:26:44.487,2022-07-23 05:31:30.316,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0978,3.051,2.2957,(247.07993  -24.63965),(-6.34452  -0.06702),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.3,5.0,1.0118,1467.76,3.8355,0.5053,0.709,0.0,0.0,,True
1802,jw01802013001_02105_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05629245799972 -24.60564546599997 247.09002474199988 -24.612049874000025 247.08323138400027 -24.64285042599999 247.0494838560002 -24.636738698999988,2022-07-23 05:33:18.534,2022-07-23 05:38:04.363,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.0988,3.051,2.2957,(247.07971  -24.63966),(-6.34065  -0.06746),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.2381,5.0,1.0111,1165.09,3.8492,0.505,0.7608,2.22,0.0,,True
1802,jw01802013001_02107_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05674838399997 -24.604927776999993 247.09048049399968 -24.611332095999995 247.08368727200022 -24.642132665999995 247.04993991899985 -24.63602102700001,2022-07-23 05:41:35.302,2022-07-23 05:46:21.131,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1001,3.051,2.2958,(247.07945  -24.63966),(-6.33576  -0.06802),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.2897,5.0,1.0114,1417.44,3.8355,0.5046,0.7076,0.0,0.0,,True
1802,jw01802013001_02107_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05647902800004 -24.60479504000001 247.09021108899978 -24.611199413000016 247.0834178149998 -24.64199997200003 247.04967051000008 -24.63588827899998,2022-07-23 05:48:17.670,2022-07-23 05:53:03.499,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1011,3.051,2.2958,(247.07923  -24.63966),(-6.33181  -0.06848),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.2792,5.0,1.0106,1365.92,3.5405,0.5043,0.727,0.0,0.0,,True
1802,jw01802013001_02107_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0567708830001 -24.604851525999987 247.09050297900018 -24.611255813999993 247.0837097960002 -24.642056390000008 247.04996245700002 -24.635944783000003,2022-07-23 05:54:51.781,2022-07-23 05:59:37.610,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1021,3.051,2.2959,(247.07902  -24.63966),(-6.32793  -0.06892),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.3066,5.0,1.0087,1500.06,3.8355,0.5039,0.6976,0.0,0.0,,True
1802,jw01802013001_02107_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05645616799984 -24.604872049000026 247.09018825199988 -24.61127641499998 247.08339498099988 -24.642076974999977 247.0496476540003 -24.63596528899998,2022-07-23 06:01:20.261,2022-07-23 06:06:06.090,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.103,3.051,2.2959,(247.07881  -24.63966),(-6.32411  -0.06936),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2578,0.0123,21.024,-,0.3071,5.0,1.0096,1502.67,3.8492,0.5036,0.7031,0.0,0.0,,True
1802,jw01802013001_02109_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05773652699997 -24.605102653999992 247.0914682419997 -24.611506344999974 247.084675264 -24.642307225999975 247.05092849500002 -24.636195784000016,2022-07-23 06:11:39.140,2022-07-23 06:16:24.969,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1046,3.051,2.296,(247.07848  -24.63967),(-6.31803  -0.07006),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.024,-,2.668,5.0,1.0698,3670.03,3.8355,0.5032,0.682,0.0,0.0,,True
1802,jw01802013001_02109_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05746756899995 -24.60497022800001 247.0911992150001 -24.611374057000024 247.0844060909999 -24.64217490999998 247.05065938899983 -24.636063329,2022-07-23 06:18:18.756,2022-07-23 06:23:04.585,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1056,3.051,2.296,(247.07826  -24.63967),(-6.3141  -0.07052),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.024,-,2.7223,5.0,1.0745,3744.71,3.8355,0.5028,0.6691,0.0,0.0,,True
1802,jw01802013001_02109_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05775955199994 -24.60502682500002 247.09149122600002 -24.611430598000005 247.0846981619999 -24.642231462 247.050951432 -24.636119937999982,2022-07-23 06:24:52.803,2022-07-23 06:29:38.632,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1066,3.051,2.2961,(247.07805  -24.63967),(-6.31023  -0.07096),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.7199,5.0,1.0706,3741.39,3.8355,0.5025,0.6779,0.0,0.0,,True
1802,jw01802013001_02109_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.057444711 -24.60504724999998 247.09117637999984 -24.611451074000026 247.08438325799978 -24.642251926999982 247.0506365339999 -24.636140352000012,2022-07-23 06:31:26.851,2022-07-23 06:36:12.680,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1076,3.051,2.2961,(247.07784  -24.63967),(-6.30635  -0.07141),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.7336,5.0,1.0733,3760.18,3.8355,0.5022,0.6607,0.0,0.0,,True
1802,jw01802013001_0210b_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05757308900013 -24.605876360000025 247.0913049810003 -24.612280180000024 247.0845118189998 -24.64308103400002 247.05076486999997 -24.636969462999986,2022-07-23 06:39:40.802,2022-07-23 06:44:26.631,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1088,3.051,2.2962,(247.07758  -24.63968),(-6.30149  -0.07196),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.7098,5.0,1.0708,3727.44,3.8355,0.5018,0.6688,0.0,0.0,,True
1802,jw01802013001_0210b_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05730365899979 -24.605743546000006 247.0910355070002 -24.61214740300002 247.08424231099983 -24.642948250000018 247.0504954060003 -24.63683664199997,2022-07-23 06:46:12.098,2022-07-23 06:50:57.927,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1098,3.051,2.2962,(247.07737  -24.63968),(-6.29765  -0.07241),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.6569,5.0,1.0725,3654.66,3.8355,0.5015,0.6705,0.0,0.0,,True
1802,jw01802013001_0210b_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05759578300012 -24.605800217999974 247.09132765400022 -24.612204040999977 247.0845344919997 -24.643004893999986 247.05078756500032 -24.636893320000002,2022-07-23 06:52:54.530,2022-07-23 06:57:40.359,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1108,3.051,2.2963,(247.07715  -24.63968),(-6.29369  -0.07286),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.6401,5.0,1.0662,3631.54,3.8355,0.5012,0.6571,0.0,0.0,,True
1802,jw01802013001_0210b_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0572810080003 -24.605820673 247.0910128710002 -24.612224556000033 247.08421964099992 -24.643025397000017 247.05047272099978 -24.63691376200002,2022-07-23 06:59:34.145,2022-07-23 07:04:19.974,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1118,3.051,2.2963,(247.07694  -24.63968),(-6.28976  -0.07331),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.5878,5.0,1.0719,3559.6,3.8355,0.5009,0.6497,2.78,0.0,,True
1802,jw01802013001_0210d_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0565614609999 -24.605699470000015 247.09029324799977 -24.612103537999978 247.08349982199982 -24.642904340999976 247.04975297600004 -24.63679252300001,2022-07-23 07:07:45.345,2022-07-23 07:12:31.174,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.113,3.051,2.2964,(247.07668  -24.63969),(-6.28493  -0.07387),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.7071,5.0,1.0669,3723.81,3.8355,0.5005,0.6767,0.0,0.0,,True
1802,jw01802013001_0210d_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0562919199998 -24.605566557999985 247.090023669 -24.61197063699999 247.0832302370001 -24.64277143800002 247.04948342999975 -24.63665960800003,2022-07-23 07:14:19.392,2022-07-23 07:19:05.221,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.114,3.051,2.2965,(247.07647  -24.63969),(-6.28106  -0.07432),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.6817,5.0,1.0738,3688.8,3.8355,0.5002,0.6721,0.0,0.0,,True
1802,jw01802013001_0210d_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05658384900028 -24.605623110999993 247.09031562799996 -24.61202712100001 247.08352226899999 -24.642827935999975 247.0497754309998 -24.636716174999975,2022-07-23 07:20:47.872,2022-07-23 07:25:33.701,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.115,3.051,2.2965,(247.07626  -24.63969),(-6.27724  -0.07475),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.6703,5.0,1.0702,3673.22,3.5405,0.4999,0.6617,0.0,0.0,,True
1802,jw01802013001_0210d_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.056269198 -24.605643662000016 247.09000096300005 -24.612047759999992 247.083207507 -24.64284855700003 247.04946068300006 -24.636736708000008,2022-07-23 07:27:16.416,2022-07-23 07:32:02.245,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1159,3.051,2.2965,(247.07605  -24.63969),(-6.27342  -0.07519),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.702,5.0,1.0704,3716.7,3.8355,0.4996,0.6686,0.0,0.0,,True
1802,jw01802013001_0210f_00001_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0567248649998 -24.604925818999977 247.09045646700028 -24.611329781999984 247.0836631979999 -24.642130604999984 247.04991653799993 -24.63601889199998,2022-07-23 07:35:30.367,2022-07-23 07:40:16.196,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1172,3.051,2.2966,(247.07579  -24.6397),(-6.26856  -0.07575),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.6952,5.0,1.0692,3707.33,3.5405,0.4992,0.6692,0.0,0.0,,True
1802,jw01802013001_0210f_00002_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.0564558690001 -24.60479333400001 247.0901874060002 -24.61119742300002 247.0833940050001 -24.641998220999984 247.0496474090001 -24.63588638099999,2022-07-23 07:42:09.983,2022-07-23 07:46:55.812,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1182,3.051,2.2967,(247.07558  -24.6397),(-6.26463  -0.07621),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.025,-,2.694,5.0,1.0679,3705.8,3.8355,0.4989,0.6736,0.0,0.0,,True
1802,jw01802013001_0210f_00003_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05674764900002 -24.604849758 247.0904792250002 -24.61125374400002 247.08368593499975 -24.642054562999974 247.0499393019999 -24.63594282599997,2022-07-23 07:48:44.030,2022-07-23 07:53:29.859,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1192,3.051,2.2967,(247.07537  -24.6397),(-6.26076  -0.07665),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.026,-,2.6605,5.0,1.0627,3659.61,3.8355,0.4986,0.672,0.0,0.0,,True
1802,jw01802013001_0210f_00004_mirimage,image,science,MIRI/IMAGE,F1280W,No,IRAS16253-SPECTROSCOPY,Polygon 247.05643291799987 -24.604870283999986 247.0901644820001 -24.611274346999977 247.08337110599982 -24.64207515100001 247.04962448400016 -24.63596333699998,2022-07-23 07:55:18.142,2022-07-23 08:00:03.971,4.778,2002 CZ164,-,Main-belt Asteroid,-,-,15.1202,3.051,2.2968,(247.07516  -24.6397),(-6.25688  -0.0771),0.109,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.4131,0.0123,21.026,-,2.7055,5.0,1.0656,3721.6,3.8355,0.4983,0.6537,0.0,0.0,,True
